X,Y,Z
96.7479,-9.2887,104.014
96.1922,-9.34466,103.858
95.6379,-9.48219,103.567
95.198,-9.43506,103.441
94.8695,-9.39349,103.319
94.3174,-9.42457,103.054
93.6561,-9.43811,102.796
92.8834,-9.45817,102.522
91.8791,-9.68447,102.189
90.6465,-9.92456,101.955
89.4151,-10.2484,101.576
87.844,-10.5806,101.304
86.3798,-11.0269,101.011
84.4714,-11.5348,100.566
82.6714,-11.9645,100.26
80.9902,-12.3749,99.8493
79.1976,-12.7797,99.4343
77.0665,-13.2549,98.9791
75.284,-13.5264,98.4806
73.0545,-13.7873,97.9655
71.165,-13.9446,97.4875
69.2812,-14.077,96.9009
67.0632,-14.1927,96.3008
65.0723,-14.2109,95.7433
63.1915,-14.1509,95.3153
60.8722,-14.1163,94.6256
58.89,-13.9172,94.1096
56.9179,-13.5846,93.51
54.6117,-13.2353,92.8968
52.6439,-12.794,92.3224
50.8932,-12.3886,91.8656
48.7171,-11.6832,91.2222
46.758,-11.0184,90.6979
44.4792,-10.1014,90.1015
42.7429,-9.45978,89.5862
40.8996,-8.69808,89.086
39.5066,-7.97286,88.7165
38.1105,-7.23335,88.24
36.9254,-6.63843,87.8665
36.1758,-6.18696,87.5823
35.8574,-6.01201,87.3765
35.5376,-5.7429,87.3025
35.2282,-5.48412,87.2256
34.916,-5.20523,87.0449
34.5963,-4.94641,86.9682
34.3779,-4.81638,86.9823
34.3823,-4.70771,87.012
34.5125,-4.36241,86.9829
35.3197,-3.83302,87.0308
36.4652,-3.07811,87.0386
38.4183,-2.08991,86.9059
40.4826,-1.12223,86.7777
43.0003,-0.136038,86.5671
46.0736,1.03455,86.4214
48.7028,2.00986,86.2075
51.6704,3.07729,86.0322
54.2852,3.80065,85.88
57.1271,4.63147,85.7589
