X,Y,Z
91.218,-43.0918,7.15443
92.7368,-41.5365,6.51585
93.1722,-40.6806,5.50434
94.7854,-39.5079,2.6119
110.154,-25.6241,123.425
104.377,-31.0534,127.381
100.502,-34.5082,120.611
98.3062,-36.8354,116.723
96.4517,-38.62,116.396
88.3254,-46.1975,117.32
91.5929,-43.172,108.672
85.2195,-48.7992,112.444
86.4452,-47.7473,109.691
82.6248,-51.6317,102.558
78.4522,-55.9093,99.3585
80.1395,-54.5197,96.6752
76.0165,-58.4341,99.1009
74.7817,-58.8635,98.5568
73.7587,-60.0759,90.651
76.1525,-57.2991,87.1558
75.1906,-58.4326,86.443
77.063,-57.0352,83.0508
77.3625,-56.8529,79.7299
79.0725,-55.5479,77.3229
78.3163,-55.4693,76.7094
77.4049,-57.2098,74.9937
76.7595,-57.0773,74.5318
80.2212,-53.9849,70.8005
62.3823,-70.7286,73.9603
75.4606,-58.2052,69.3045
80.7136,-53.7528,67.5112
76.2391,-58.2808,66.9428
80.9242,-53.759,62.1439
79.4884,-55.1951,61.3499
77.4245,-56.898,60.0841
77.6831,-56.8324,59.28
80.2736,-53.973,55.5898
76.5313,-57.2247,52.8104
72.1345,-61.6118,48.8667
77.9965,-56.0406,49.7474
80.4534,-53.1951,49.5727
83.4184,-51.3668,48.5569
82.6805,-51.3645,47.0379
80.9636,-53.256,45.0832
80.7746,-53.2311,43.9676
80.4774,-53.3067,42.563
83.3011,-51.3664,32.2418
83.5901,-50.3791,29.5181
81.5492,-52.2236,25.7211
87.9938,-46.9496,12.4486
89.2228,-45.276,12.0188
92.0791,-43.0204,11.0883
91.8254,-42.9406,8.60784
92.2866,-42.1762,7.61898
95.1308,-39.7484,2.57151
99.8019,-35.8217,125.603
98.5031,-37.4405,116.11
94.6803,-40.7493,114.449
91.6704,-43.8752,108.571
86.6318,-48.5101,110.155
85.9391,-49.7636,108.508
84.4381,-50.5974,106.541
83.7577,-51.2005,106.173
82.5178,-52.8025,107.305
81.0045,-53.9858,106.678
78.4994,-57.326,100.181
80.5625,-55.193,96.2701
69.6323,-65.5476,106.01
75.5107,-60.2897,91.5071
77.5379,-57.5824,88.3511
76.1718,-59.318,86.5771
77.5078,-57.5338,83.0784
80.0439,-55.8406,77.8631
78.1561,-57.3827,75.5646
76.553,-58.8152,71.9668
77.0568,-57.7043,70.1952
61.7849,-73.0128,69.9056
67.7209,-66.8829,65.195
79.1764,-55.7447,61.4782
76.7088,-57.9923,59.0792
84.2793,-51.0677,57.0519
81.5793,-54.1043,56.4299
77.1062,-58.1147,53.2185
80.254,-55.5676,50.9077
78.8738,-56.0772,50.2721
84.1508,-51.4164,50.1769
82.4146,-53.3196,48.8156
81.6678,-53.1616,47.7509
81.1311,-54.3474,45.2159
81.3995,-53.9032,43.2036
81.8289,-53.5331,41.2576
82.198,-53.3475,39.6587
82.125,-53.1757,39.1739
83.3697,-51.5318,38.8129
82.5584,-52.6477,37.0611
82.9846,-52.1238,34.7998
81.799,-53.6868,30.1085
81.6705,-54.1597,25.3725
82.9266,-52.0284,24.5785
84.1384,-51.4296,18.6432
85.0393,-50.8756,16.7836
89.8651,-45.8348,11.5264
90.7987,-44.6922,10.853
92.7372,-43.0781,7.50747
94.6928,-41.2096,10.4122
96.8361,-38.5635,11.5309
95.6525,-40.0786,2.72363
99.1993,-36.6592,5.79145
103.996,-32.4086,127.002
98.6095,-37.7645,115.728
96.167,-39.975,116.255
94.3981,-42.0464,114.087
88.4914,-47.5201,116.937
91.7591,-44.4286,108.421
91.7313,-45.0754,108.217
85.0217,-51.5472,105.863
83.7407,-52.2822,102.994
81.9109,-55.1236,102.018
80.7668,-56.007,101.364
79.6264,-56.7911,100.771
78.971,-57.5152,98.1036
80.8875,-55.6211,95.8464
69.7548,-67.7818,103.872
77.7261,-58.6834,91.6257
72.7159,-64.2043,90.8741
76.7187,-59.9902,86.1763
77.089,-60.2143,85.8711
78.6535,-58.6258,83.156
79.2271,-57.4523,79.9192
78.9029,-57.6544,76.1147
77.5988,-59.1375,74.0185
82.2947,-54.4567,71.4882
77.8108,-59.0481,71.5391
77.4443,-59.0488,69.2969
63.7753,-73.2648,70.271
77.6726,-58.595,67.06
79.1595,-57.9145,62.5817
80.8131,-55.9774,62.1933
79.1282,-57.5397,60.8688
79.3401,-57.2789,58.899
79.4837,-57.2374,58.1695
79.421,-57.012,57.7107
82.8748,-54.2681,57.3742
83.1229,-53.9077,55.0693
80.0072,-56.073,52.8162
80.0626,-56.2313,51.6383
85.5209,-51.5227,52.9259
84.8903,-51.4725,51.5476
82.9122,-53.1512,49.4235
82.7433,-53.3835,48.9269
78.0576,-58.2015,36.2724
84.4353,-51.6111,23.0671
85.7188,-51.0045,21.4477
86.7036,-50.2469,19.7401
86.5214,-50.1638,16.2614
87.2121,-49.6771,15.8194
88.582,-48.2583,15.8739
88.7063,-48.0096,15.4389
89.2024,-47.3718,14.6816
89.5541,-46.9635,14.3013
90.252,-45.8054,12.3367
92.2651,-44.3455,11.2581
95.8234,-40.8771,9.19274
96.0634,-40.5381,8.65761
96.2729,-40.081,7.32231
95.9881,-40.4322,2.77118
98.7009,-38.2803,115.506
95.9976,-41.2399,116.134
88.6559,-48.8313,116.542
91.5921,-45.7281,108.009
87.8063,-49.2007,110.64
87.412,-50.5811,105.279
86.498,-51.2778,104.744
85.469,-52.0679,104.155
84.5513,-52.864,103.57
83.745,-53.6662,102.988
82.8213,-54.5127,102.502
78.4471,-59.4574,102.16
81.0907,-56.1686,95.4844
81.4194,-56.7393,94.9853
69.9748,-69.0043,102.676
78.2324,-59.3987,93.8711
77.8236,-60.4964,92.2783
79.4897,-57.834,89.7156
77.7706,-60.9639,85.0818
79.2086,-59.3091,83.3568
81.2508,-56.2011,78.2491
80.2938,-57.985,77.2562
78.3466,-59.5204,76.172
79.336,-59.2752,72.2541
65.9232,-72.2666,74.6351
66.2525,-72.8787,72.6587
79.4648,-59.0895,68.3076
78.9934,-58.8097,67.3065
79.2626,-58.6371,66.3028
80.5202,-57.9691,65.7088
80.5691,-57.8743,64.5117
78.7659,-59.4817,62.4365
83.2401,-54.236,62.2722
84.1644,-53.4937,59.7178
85.997,-51.4919,58.665
80.6227,-57.215,57.6523
84.2236,-53.6071,56.4178
86.1465,-51.7165,54.0975
81.0842,-56.4482,50.7229
84.0623,-53.6474,49.1228
84.7049,-53.4176,41.2721
80.6275,-57.2669,32.1962
83.3748,-54.4873,30.657
83.8352,-54.3528,30.3213
86.7247,-50.8119,18.2033
87.727,-49.3815,17.8948
87.9762,-49.1992,16.19
89.0764,-48.5168,16.0823
88.7839,-48.1885,15.7387
90.6982,-46.2392,13.5067
91.6078,-45.6942,12.9684
92.5664,-45.0514,11.1068
96.6415,-40.2107,14.6806
95.9053,-41.3105,9.91441
96.6251,-40.3239,6.99613
96.1904,-40.7472,3.21047
98.7145,-38.0889,8.48593
98.7938,-38.8391,115.135
94.2233,-43.4387,113.682
88.8269,-50.1051,116.058
91.4589,-46.3185,107.701
91.2059,-47.0527,107.427
90.6163,-47.9172,106.952
89.9226,-48.577,106.575
89.1275,-49.3301,106.143
88.326,-49.8844,105.813
85.9098,-52.9206,106.633
85.2314,-53.0174,103.532
81.4419,-58.0578,104.387
79.5473,-59.3949,102.689
81.9601,-57.5543,94.063
70.0797,-69.8612,101.542
81.5494,-58.2033,91.0332
79.4924,-60.4294,91.2036
78.3779,-61.301,84.0251
80.9847,-57.9168,80.1333
82.6659,-56.6197,78.743
81.4677,-58.2697,78.2798
80.8222,-58.137,77.8222
79.1259,-59.7784,77.6246
79.5843,-60.0305,72.0372
67.7667,-72.9882,74.8834
79.4919,-59.7431,70.5235
80.5128,-58.3766,69.5323
83.9163,-54.4795,67.6256
80.4303,-59.1486,67.5323
81.0656,-58.2637,65.4701
81.0538,-57.8339,63.3256
82.5555,-56.2406,63.026
83.1262,-55.8422,61.8713
81.919,-57.4696,58.4412
84.0558,-54.5026,58.1848
75.2788,-64.5469,54.7114
86.8953,-51.7789,55.2189
85.2259,-53.2417,50.149
85.5885,-53.7352,49.0286
86.6837,-51.687,39.922
78.7126,-61.075,31.0642
82.1091,-57.1101,24.3117
86.846,-52.2676,24.4008
87.7806,-50.9298,19.6005
87.7508,-50.6962,18.2825
89.7225,-48.7974,16.4559
89.7421,-48.1976,14.5227
90.6659,-47.7195,13.9449
91.3564,-47.2927,13.5954
92.6267,-45.1339,12.6017
93.8822,-44.5323,11.9864
95.4935,-42.6728,12.2179
95.6809,-42.2355,11.48
95.7109,-41.7613,10.4876
98.2153,-39.4687,11.2112
96.6778,-40.749,5.91336
96.377,-41.0771,3.43183
103.752,-33.9479,126.734
95.7192,-42.6578,115.748
94.0538,-44.7813,113.174
89.4288,-49.9228,109.931
87.5521,-51.7807,112.506
86.3945,-53.2502,106.266
86.464,-53.5064,104.814
83.2702,-56.8676,104.867
81.7375,-59.0774,103.918
80.6341,-59.3325,103.229
82.1821,-57.9431,93.5642
